,Name,Rate,Address,Country,Pos Code,State,URL,Username,User Location,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
292,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Syamala S,Kuala Lumpur,12,6,"Receptionist was good and briefed in details to make sure you understand what they expect. WE took Family room which was good, basic and clean. There were 2 double bed and 1 single bed. Aircond works very well but TV channels are limited (but acceptable as we spend more time outside). Toilet was clean and had good hot shower.I would recommend you to bring your own towels.Towels were provided and it was clean but its not soft and fluffy as some might expect. If you are not fussy, then its fine. But other wise please bring your own.There were conway water dispenser at public area. So you could fill up your own jar.Overall, room is suitable for 1 or 2 night stay without any complaint.Besides we only used the room for sleeping and was out exploring. :)Wi Fi is available is the room.Bar next door is closed so no more noise as mentioned previous comments.There are few foodcourts nearby hotel, so no problem for food. Besides AEON is just next door...everything is nearby.",Jun 2016,June 2016,Families
293,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,R.Snow  H,Malaysia,8,4,Always stayed when visited ipoh. Rooms are cozy and have basic items we needed. Clean and comfortable to sleep. Rooms maybe considered as small for people in term of its size. Don't expect high for breakfast. So how? When I go to ipoh I always go local cuisine looking for food.,Apr 2016,August 2015,Friends
294,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Rodney C,"Round Rock, Texas",1,4,"First off, this review is for a BUDGET hotel not a luxury hotel! For a budget hotel, this a GREAT VALUE! It is very tastefully decorated with pleasing pastel painted walls. Rooms are small with just a bed, a TV and a walk space plus a shower. Beds are clean and comfy. Staff is helpful and cheerful. Way exceeded my expectations from a budget hotel. You can walk to coffee shops for a good tasty selection of local fare for breakfast across the main street just east of the hotel or go west down the street in front of the hotel and round the corner a couple of hundred yards. The fact that we were out all day enjoying the sights and foods of Ipoh and came back to a comfortable bed to spend the night that made such a small dent in our wallet made our trip so much more satisfying! Would I stay again?Yes. Would I recommend it? Yes, for the budget AND VALUE conscious traveler!",Apr 2016,December 2015,Families
295,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,nik,No Country,12,2,"The best place to stay at ipoh for me. It a simple room that has everything. It's very comfortable to sleep.  But,in front of this hotel have a karaoke, so it was noise when u sleep. But for me,after I'm back at hotel,it was so tired, and i just sleep and forget the noise. The price was so  cheap. For one night, 2 single bed,it was rm58 .  The bathroom small,but it very comfortable to settle everything that u want. I'm recommended this place if u come with friend, for family I'm not suggest if u want a place that really comfortable.  It's just my opinion.  😀",Mar 2016,December 2015,Friends
296,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,pejo82,"Putrajaya, Malaysia",27,4,"In term of its accommodation and facilities, it is recommended for those who are searching a place to stay with a lower price. There were a lot of parking space in front of the hotel. However, my rating would be increased if the management takes further steps in overcoming the wild dogs problems. There were  few wild dogs keep wandering in front of the door and barked to the visitors causing my family especially my lil kids to be afraid of them. It really disrupts my peace of mind whenever I parked my car outside just to bring my family inside the hotel.Plus there is no kettle and fridge provided in my room!!!Recommended for single or couple travellers due to its lower price.Not recommended for family trips.",Mar 2016,March 2016,Families
297,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Law P,No Country,1,1,"I've called to inform that I will arrive late evening due to a bad traffic jam all the way from Penang and please hold the room for me yet reception staffs made me disappointed because of their services. They told me please arrive earlier as I can if not they will release our rooms for others, I feel offended for this. Then I received a second call from their staff asked me again what time I will arrive since it's already 9pm. I wonder how their staff working together since there has no communications between each others ! This made me down again about their services.Reception staff are not friendly at all. From the time we arrived till we got our room keys is about 20 minutes. She didn't even apologize to us rather than just told us their hotel actually system down she couldn't check our booking. I can't even see her smile from her face and I cant see any hospitality service provided from her. Too bad I've forget her name.Because of the staff attitude and the way they deal with guests, I will never stay at this hotel again. For those travelling with family, I'm not really suggest you all book this hotel from family trip. Bad experience was totally ruins my trips!!",Mar 2016,February 2016,Families
298,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Ian C,"Petaling Jaya, Malaysia",34,3,"Clean bathroom. Although don't have lift, but staircase is equally good. (They have ground floor room if you are inconvenience to climb). Nice bed, clean. The room is slightly small but just fine with the price given.",Feb 2016,February 2016,Couples
299,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Caree,"Kuala Lumpur, Malaysia",88,24,"Me and my family stayed in the family room for a short stay in Ipoh. The staff that greets us was not so friendly, a kind reminder for the hotel management to improve their front desk friendliness. The corridor is narrow and gloomy although it has the quirky and nostalgic elements. When we first enter the room, I found foul smells, most likely caused by bad ventilation as there was only 1 window and it was closed.  The wall is not so sound-proof, so it will be slightly noisy during night time.However, the rooms is equipped with basic amenities, air-conditioned, and with a decent size of toilet cum shower room. They even provide us clean towels, and there’s a water cooler system just few steps away from our room. That’s a big plus. There is also designated parking space just outside the hotel. The main plus point is its great location, very near to AEON mall (formerly known as Jaya Jusco) and Tesco hypermarket. However, the hotel is slightly far from Ipoh town (around 30 minutes drive), shouldn’t be a problem for those who own/rent a car. There is a hawker center just next door the hotel. Yes, just next door. It’s quite crowded during dinner time. Clayport Chicken, Nasi Lemak and stir-fried kuey teow are among the favourites.All in all, it’s a nice place to stay in Ipoh (considering the price that you pay). If you are looking for short convenience and budget stays, you have come to the right place.",Jan 2016,January 2016,Families
300,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Kathy H,"Phoenix, Arizona",102,15,"I was pleasantly surprised by this hotel. It is wonderfully decorated in bright colors and artwork.It is also situated 2 blocks from an Aeon Mall, 3 blocks from a Tesco and I was able to wash clothes at a brand new laundromat - about a block away.The restaurant/food court downstairs offers an amazing array of local food for dinner at incredible prices. The staff is very friendly and bends over backwards to help. I highly recommend this hotel for the budget traveler looking for a safe, comfortable, convenient stay. My stay was for 8 nights.",Jan 2016,January 2016,None
301,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Raymond T,"Shah Alam, Malaysia",35,5,"Staff is friendly and helpful, explain things clearly. Room is clean but not sound proof.Situated in a new commercial area. Near to Tesco. Restaurant next door open at night for dinner. Breakfast walking distance from the hotel. Approximate half hour drive from  city centre",Jan 2016,December 2015,Families
302,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Elaine T,Simpang Ampat,2,0,"I book for family room,room was small,that room was suitable for 3 adult only ,if family with more than  2 child than was not suitable ,bath room also small,heater for bath not hot and water so slow,be careful when take bath cause place stand to take bath near with toilet  bowl.this was no smoking hotel at room .but so funny inside room got provide astray.who smoking at room hotel will fine Rm5.overall clean at hotel was good.",Dec 2015,December 2015,Families
303,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Lee-Ling C,"Round Rock, Texas",1,0,Hotel Station 18 offers amazing service by super friendly owner and staff.  The rooms are clean and well decorated.  Hot and cold showers are available.  FREE alkaline water is provided in the kitchen.  We like the convenience of having hawker stands with variety of foods just downstairs.  Breakfast shops are also within walking distance.  With the price you can't ask for more!  Will definitely stay here again.,Jan 2016,December 2015,Families
304,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Tee L,No Country,28,9,"Worth for money if u only want to find a place for sleep n rest, 10-15min to town and most of the famous food stall, own transportation is needed while the parking lot in front of hotel is limited.Space in the room is small but toilet is spacious,Air con is extremely cool ! Even I set it to 30 degree Celsius also no effect at all so had to switch it off lol Tesco and Aen shopping complex is nearby.",Dec 2015,December 2015,Families
305,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Caleb S,No Country,20,9,"This place was simply amazing for us.  We had a clean room, modern bathroom, and wonderful staff to help us out.  When we showed interest in seeing the sights l, the owner showed us around the city. I would recommend this to anyone traveling through ipoh and I have to say check out mirror lake, it was awesome.",Oct 2015,September 2015,Couples
306,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Robredo,GZ,424,102,"The room is ok but the location of the hotel is too far away from downtown and attractions. You can find restaurants dowstairs or cross the road, and two supermarkets are just 5 minutes away, if you like shopping, it's a good choice.",Oct 2015,August 2015,Solo
307,Hotel Station 18,4.0,"2A-10, Medan Stesen 19/8 Station 18",Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d1523717-Reviews-Hotel_Station_18-Ipoh_Kinta_District_Perak.html,Ahnde,"Munich, Germany",10,14,"We chose this hotel due to the good recommendations in tripadvisor and it was the right decision!It's on of the cheapest hotels in Ipoh and definitely not the worst.It has everything, which is advertised:TV, Air Con and clean rooms. The pictures show pretty accurate how the rooms look like.The restaurant downstairs does not actually belong to the hotel but it is cheap and authentic. The staff is really really friendly and tries to do its best to help you.Some people on tripadvisor complained about the location of the hotel.Well, they are right with the fact that the hotel is not in the town-centre, but the address if given.So if you are surprised about something that is not at all a secret, you failed somehow...Anyway, we would definitely stay there again!",Sep 2015,September 2015,Couples
